Ben,1926,1926,editor-in-chief
Ben,1926,1926,politician
Ben,1926,1926,comics writer
Ben,1926,1926,journalist
Bernd and Hilla Becher,1931,1931,photographer
Bernd and Hilla Becher,1931,1931,painter
Bernd and Hilla Becher,1931,1931,conceptual artist
Bernd and Hilla Becher,1931,1931,writer
Bernd and Hilla Becher,1931,1931,graphic artist
Billy Apple,1935,1935,conceptual artist
Billy Apple,1935,1935,painter
Billy Apple,1935,1935,sculptor
Christian Boltanski,1944,1944,photographer
Christian Boltanski,1944,1944,painter
Christian Boltanski,1944,1944,illustrator
Christian Boltanski,1944,1944,conceptual artist
Christian Boltanski,1944,1944,visual artist
Christian Boltanski,1944,1944,sculptor
Christian Boltanski,1944,1944,filmmaker
Christian Boltanski,1944,1944,new media artist
Cildo Meireles,1948,1948,installation artist
Cildo Meireles,1948,1948,printmaker
Cildo Meireles,1948,1948,jewelry designer
Cildo Meireles,1948,1948,performance artist
Cildo Meireles,1948,1948,conceptual artist
Cildo Meireles,1948,1948,painter
Cildo Meireles,1948,1948,sculptor
Claude Rutault,1941,1941,painter
Damien Hirst,1965,1965,restaurateur
Damien Hirst,1965,1965,installation artist
Damien Hirst,1965,1965,painter
Damien Hirst,1965,1965,illustrator
Damien Hirst,1965,1965,engraver
Damien Hirst,1965,1965,conceptual artist
Damien Hirst,1965,1965,film director
Damien Hirst,1965,1965,visual artist
Damien Hirst,1965,1965,sculptor
Damien Hirst,1965,1965,assemblage artist
Danh Vō,1975,1975,installation artist
Danh Vō,1975,1975,sculptor
Dennis Oppenheim,1938,1938,installation artist
Dennis Oppenheim,1938,1938,photographer
Dennis Oppenheim,1938,1938,drawer
Dennis Oppenheim,1938,1938,performance artist
Dennis Oppenheim,1938,1938,land artist
Dennis Oppenheim,1938,1938,video artist
Dennis Oppenheim,1938,1938,conceptual artist
Dennis Oppenheim,1938,1938,visual artist
Dennis Oppenheim,1938,1938,sculptor
Do Ho Suh,1163,1163,poet
Do Ho Suh,1163,1163,painter
Eduardo Paolozzi,1924,1924,designer
Eduardo Paolozzi,1924,1924,printmaker
Eduardo Paolozzi,1924,1924,drawer
Eduardo Paolozzi,1924,1924,collagist
Eduardo Paolozzi,1924,1924,painter
Eduardo Paolozzi,1924,1924,university teacher
Eduardo Paolozzi,1924,1924,sculptor
Eduardo Paolozzi,1924,1924,ceramicist
Eduardo Paolozzi,1924,1924,actor
Eduardo Paolozzi,1924,1924,architectural draftsperson
Eduardo Paolozzi,1924,1924,muralist
Eduardo Paolozzi,1924,1924,filmmaker
Eduardo Paolozzi,1924,1924,graphic artist
Eduardo Paolozzi,1924,1924,textile artist
Fernando Calhau,1948,1948,photographer
Fernando Calhau,1948,1948,painter
Fernando Calhau,1948,1948,artist
Fernando Calhau,1948,1948,designer
Fernando Calhau,1948,1948,sculptor
Gerard Fromanger,1939,1939,collagist
Gerard Fromanger,1939,1939,lithographer
Gerard Fromanger,1939,1939,painter
Gerard Fromanger,1939,1939,visual artist
Gerard Fromanger,1939,1939,sculptor
Giovanni Anselmo,1934,1934,conceptual artist
Giovanni Anselmo,1934,1934,illustrator
Giovanni Anselmo,1934,1934,sculptor
Giovanni Anselmo,1934,1934,drawer
Giulio Paolini,1940,1940,photographer
Giulio Paolini,1940,1940,drawer
Giulio Paolini,1940,1940,painter
Giulio Paolini,1940,1940,conceptual artist
Giulio Paolini,1940,1940,visual artist
Giulio Paolini,1940,1940,sculptor
Giulio Paolini,1940,1940,graphic artist
Hanne Darboven,1941,1941,composer
Hanne Darboven,1941,1941,photographer
Hanne Darboven,1941,1941,drawer
Hanne Darboven,1941,1941,painter
Hanne Darboven,1941,1941,conceptual artist
Hanne Darboven,1941,1941,visual artist
Hans Haacke,1936,1936,printmaker
Hans Haacke,1936,1936,photographer
Hans Haacke,1936,1936,university teacher
Hans Haacke,1936,1936,conceptual artist
Hans Haacke,1936,1936,visual artist
Hans Haacke,1936,1936,pedagogue
Helena Almeida,1934,1934,photographer
Helena Almeida,1934,1934,artist
Helena Almeida,1934,1934,painter
Helio Oiticica,1937,1937,drawer
Helio Oiticica,1937,1937,performance artist
Helio Oiticica,1937,1937,painter
Helio Oiticica,1937,1937,sculptor
Helio Oiticica,1937,1937,filmmaker
Herman de Vries,1931,1931,visual poet
Herman de Vries,1931,1931,photographer
Herman de Vries,1931,1931,performance artist
Herman de Vries,1931,1931,painter
Herman de Vries,1931,1931,conceptual artist
Herman de Vries,1931,1931,visual artist
Herman de Vries,1931,1931,sculptor
Hiroshi Sugimoto,1948,1948,photographer
Hito Steyerl,1966,1966,video artist
Hito Steyerl,1966,1966,university teacher
Hito Steyerl,1966,1966,art theorist
Hito Steyerl,1966,1966,writer
Hito Steyerl,1966,1966,film director
Hito Steyerl,1966,1966,visual artist
Hito Steyerl,1966,1966,filmmaker
Hubertine Heijermans,1936,1936,painter
Hubertine Heijermans,1936,1936,printmaker
Hubertine Heijermans,1936,1936,drawer
Hubertine Heijermans,1936,1936,lithographer
Ilya Kabakov,1933,1933,photographer
Ilya Kabakov,1933,1933,printmaker
Ilya Kabakov,1933,1933,drawer
Ilya Kabakov,1933,1933,video artist
Ilya Kabakov,1933,1933,painter
Ilya Kabakov,1933,1933,artist
Ilya Kabakov,1933,1933,conceptual artist
Ilya Kabakov,1933,1933,visual artist
Ilya Kabakov,1933,1933,sculptor
Ion Grigorescu,1945,1945,installation artist
Ion Grigorescu,1945,1945,photographer
Ion Grigorescu,1945,1945,performance artist
Ion Grigorescu,1945,1945,video artist
Ion Grigorescu,1945,1945,painter
Ion Grigorescu,1945,1945,conceptual artist
Isa Genzken,1948,1948,installation artist
Isa Genzken,1948,1948,drawer
Isa Genzken,1948,1948,photographer
Isa Genzken,1948,1948,video artist
Isa Genzken,1948,1948,painter
Isa Genzken,1948,1948,collagist
Isa Genzken,1948,1948,visual artist
Isa Genzken,1948,1948,sculptor
Isa Genzken,1948,1948,filmmaker
James Lee Byars,1932,1932,photographer
James Lee Byars,1932,1932,drawer
James Lee Byars,1932,1932,performance artist
James Lee Byars,1932,1932,artist
James Lee Byars,1932,1932,conceptual artist
James Lee Byars,1932,1932,sculptor
Jan Dibbets,1941,1941,photographer
Jan Dibbets,1941,1941,drawer
Jan Dibbets,1941,1941,printmaker
Jan Dibbets,1941,1941,land artist
Jan Dibbets,1941,1941,video artist
Jan Dibbets,1941,1941,painter
Jan Dibbets,1941,1941,conceptual artist
Jan Dibbets,1941,1941,visual artist
Joao Vieira,1989,1989,poker player
Joao Vieira,1989,1989,basketball player
John Baldessari,1931,1931,installation artist
John Baldessari,1931,1931,printmaker
John Baldessari,1931,1931,photographer
John Baldessari,1931,1931,architect
John Baldessari,1931,1931,video artist
John Baldessari,1931,1931,painter
John Baldessari,1931,1931,illustrator
John Baldessari,1931,1931,conceptual artist
John Baldessari,1931,1931,sculptor
John Baldessari,1931,1931,filmmaker
John Hilliard,1945,1945,photographer
John Hilliard,1945,1945,university teacher
John Hilliard,1945,1945,conceptual artist
John Hilliard,1945,1945,television producer
John Hilliard,1945,1945,visual artist
Joseph Beuys,1921,1921,choreographer
Joseph Beuys,1921,1921,printmaker
Joseph Beuys,1921,1921,drawer
Joseph Beuys,1921,1921,performance artist
Joseph Beuys,1921,1921,photographer
Joseph Beuys,1921,1921,painter
Joseph Beuys,1921,1921,university teacher
Joseph Beuys,1921,1921,illustrator
Joseph Beuys,1921,1921,conceptual artist
Joseph Beuys,1921,1921,sculptor
Joseph Kosuth,1945,1945,photographer
Joseph Kosuth,1945,1945,painter
Joseph Kosuth,1945,1945,university teacher
Joseph Kosuth,1945,1945,art theorist
Joseph Kosuth,1945,1945,illustrator
Joseph Kosuth,1945,1945,conceptual artist
Joseph Kosuth,1945,1945,sculptor
Juliao Sarmento,1948,1948,printmaker
Juliao Sarmento,1948,1948,plastic artist
Juliao Sarmento,1948,1948,painter
Juliao Sarmento,1948,1948,visual artist
Juliao Sarmento,1948,1948,sculptor
Lawrence Weiner,1942,1942,video installation artist
Lawrence Weiner,1942,1942,installation artist
Lawrence Weiner,1942,1942,video artist
Lawrence Weiner,1942,1942,painter
Lawrence Weiner,1942,1942,illustrator
Lawrence Weiner,1942,1942,conceptual artist
Leon Ferrari,1920,1920,actor
Leon Ferrari,1920,1920,drawer
Leon Ferrari,1920,1920,painter
Leon Ferrari,1920,1920,conceptual artist
Leon Ferrari,1920,1920,sculptor
Leon Tarasewicz,1957,1957,university teacher
Leon Tarasewicz,1957,1957,drawer
Leon Tarasewicz,1957,1957,painter
Liam Gillick,1964,1964,conceptual artist
Liam Gillick,1964,1964,painter
Liam Gillick,1964,1964,installation artist
Liam Gillick,1964,1964,sculptor
Lorna Simpson,1960,1960,installation artist
Lorna Simpson,1960,1960,drawer
Lorna Simpson,1960,1960,printmaker
Lorna Simpson,1960,1960,photographer
Lorna Simpson,1960,1960,video artist
Lorna Simpson,1960,1960,filmmaker
Lothar Baumgarten,1944,1944,lighting designer
Lothar Baumgarten,1944,1944,installation artist
Lothar Baumgarten,1944,1944,printmaker
Lothar Baumgarten,1944,1944,photographer
Lothar Baumgarten,1944,1944,painter
Lothar Baumgarten,1944,1944,conceptual artist
Lothar Baumgarten,1944,1944,visual artist
Lothar Baumgarten,1944,1944,sculptor
Lothar Baumgarten,1944,1944,ethnographer
Louise Bourgeois,1911,1911,installation artist
Louise Bourgeois,1911,1911,printmaker
Louise Bourgeois,1911,1911,drawer
Louise Bourgeois,1911,1911,performance artist
Louise Bourgeois,1911,1911,jewelry designer
Louise Bourgeois,1911,1911,painter
Louise Bourgeois,1911,1911,photographer
Louise Bourgeois,1911,1911,illustrator
Louise Bourgeois,1911,1911,engraver
Louise Bourgeois,1911,1911,artist
Louise Bourgeois,1911,1911,architectural draftsperson
Louise Bourgeois,1911,1911,visual artist
Louise Bourgeois,1911,1911,sculptor
Louise Bourgeois,1911,1911,graphic artist
Lourdes Castro,1930,1930,sculptor
Lourdes Castro,1930,1930,painter
Luis Camnitzer,1937,1937,printmaker
Luis Camnitzer,1937,1937,painter
Luis Camnitzer,1937,1937,university teacher
Luis Camnitzer,1937,1937,art theorist
Luis Camnitzer,1937,1937,conceptual artist
Luis Camnitzer,1937,1937,writer
Luis Camnitzer,1937,1937,art critic
Lygia Clark,1920,1920,performance artist
Lygia Clark,1920,1920,painter
Lygia Clark,1920,1920,university teacher
Lygia Clark,1920,1920,artist
Lygia Clark,1920,1920,sculptor
Lygia Clark,1920,1920,installation artist
Lygia Pape,1927,1927,drawer
Lygia Pape,1927,1927,painter
Lygia Pape,1927,1927,installation artist
Lygia Pape,1927,1927,sculptor
Lygia Pape,1927,1927,graphic artist
Lygia Pape,1927,1927,filmmaker
Marcel Broodthaers,1924,1924,installation artist
Marcel Broodthaers,1924,1924,photographer
Marcel Broodthaers,1924,1924,video artist
Marcel Broodthaers,1924,1924,painter
Marcel Broodthaers,1924,1924,videographer
Marcel Broodthaers,1924,1924,illustrator
Marcel Broodthaers,1924,1924,engraver
Marcel Broodthaers,1924,1924,conceptual artist
Marcel Broodthaers,1924,1924,visual artist
Marcel Broodthaers,1924,1924,sculptor
Marcel Broodthaers,1924,1924,filmmaker
Marcel Broodthaers,1924,1924,poet
Marcel Duchamp,1887,1887,designer
Marcel Duchamp,1887,1887,printmaker
Marcel Duchamp,1887,1887,photographer
Marcel Duchamp,1887,1887,painter
Marcel Duchamp,1887,1887,assemblage artist
Marcel Duchamp,1887,1887,actor
Marcel Duchamp,1887,1887,artist
Marcel Duchamp,1887,1887,architectural draftsperson
Marcel Duchamp,1887,1887,chess player
Marcel Duchamp,1887,1887,film director
Marcel Duchamp,1887,1887,visual artist
Marcel Duchamp,1887,1887,sculptor
Marcel Duchamp,1887,1887,philosopher
Marcel Duchamp,1887,1887,librarian
Marcel Duchamp,1887,1887,poet
Maria Lai,1919,1919,artist
Maria Lai,1919,1919,textile artist
Marko Pogacnik,1944,1944,sculptor
Marko Pogacnik,1944,1944,painter
Marko Pogacnik,1944,1944,writer
Marko Pogacnik,1944,1944,conceptual artist
Markus Raetz,1941,1941,designer
Markus Raetz,1941,1941,printmaker
Markus Raetz,1941,1941,photographer
Markus Raetz,1941,1941,painter
Markus Raetz,1941,1941,illustrator
Markus Raetz,1941,1941,drawer
Markus Raetz,1941,1941,sculptor
Martin Creed,1968,1968,installation artist
Martin Creed,1968,1968,drawer
Martin Creed,1968,1968,architectural draftsperson
Martin Creed,1968,1968,conceptual artist
Martin Creed,1968,1968,visual artist
Martin Creed,1968,1968,painter
Martin Creed,1968,1968,sculptor
Martin Kippenberger,1953,1953,installation artist
Martin Kippenberger,1953,1953,choreographer
Martin Kippenberger,1953,1953,photographer
Martin Kippenberger,1953,1953,painter
Martin Kippenberger,1953,1953,university teacher
Martin Kippenberger,1953,1953,illustrator
Martin Kippenberger,1953,1953,conceptual artist
Martin Kippenberger,1953,1953,sculptor
Matthew Barney,1967,1967,installation artist
Matthew Barney,1967,1967,photographer
Matthew Barney,1967,1967,performance artist
Matthew Barney,1967,1967,video artist
Matthew Barney,1967,1967,screenwriter
Matthew Barney,1967,1967,film actor
Matthew Barney,1967,1967,painter
Matthew Barney,1967,1967,illustrator
Matthew Barney,1967,1967,architectural draftsperson
Matthew Barney,1967,1967,film editor
Matthew Barney,1967,1967,video installation artist
Matthew Barney,1967,1967,film director
Matthew Barney,1967,1967,television producer
Matthew Barney,1967,1967,film producer
Matthew Barney,1967,1967,sculptor
Matthew Barney,1967,1967,filmmaker
Maurizio Cattelan,1960,1960,installation artist
Maurizio Cattelan,1960,1960,printmaker
Maurizio Cattelan,1960,1960,photographer
Maurizio Cattelan,1960,1960,performance artist
Maurizio Cattelan,1960,1960,painter
Maurizio Cattelan,1960,1960,artist
Maurizio Cattelan,1960,1960,architectural draftsperson
Maurizio Cattelan,1960,1960,conceptual artist
Maurizio Cattelan,1960,1960,visual artist
Mel Bochner,1940,1940,watercolorist
Mel Bochner,1940,1940,installation artist
Mel Bochner,1940,1940,drawer
Mel Bochner,1940,1940,photographer
Mel Bochner,1940,1940,painter
Mel Bochner,1940,1940,illustrator
Mel Bochner,1940,1940,engraver
Mel Bochner,1940,1940,artist
Mel Bochner,1940,1940,architectural draftsperson
Mel Bochner,1940,1940,conceptual artist
Mel Bochner,1940,1940,writer
Mel Bochner,1940,1940,sculptor
Mel Ramsden,1944,1944,printmaker
Mel Ramsden,1944,1944,painter
Mel Ramsden,1944,1944,artist
Mel Ramsden,1944,1944,conceptual artist
Mel Ramsden,1944,1944,writer
Mel Ramsden,1944,1944,editor
Michelangelo Pistoletto,1933,1933,printmaker
Michelangelo Pistoletto,1933,1933,painter
Michelangelo Pistoletto,1933,1933,artist
Michelangelo Pistoletto,1933,1933,sculptor
Michelangelo Pistoletto,1933,1933,graphic artist
Michelangelo Pistoletto,1933,1933,installation artist
Mihai Olos,1940,1940,drawer
Mihai Olos,1940,1940,painter
Mihai Olos,1940,1940,sculptor
Mira Schendel,1919,1919,painter
Mira Schendel,1919,1919,illustrator
Mira Schendel,1919,1919,writer
Mira Schendel,1919,1919,sculptor
Mira Schendel,1919,1919,poet
Mircea Cantor,1977,1977,installation artist
Mircea Cantor,1977,1977,animator
Mircea Cantor,1977,1977,drawer
Mircea Cantor,1977,1977,video artist
Mircea Cantor,1977,1977,painter
Mircea Cantor,1977,1977,conceptual artist
Mircea Cantor,1977,1977,visual artist
Mircea Cantor,1977,1977,sculptor
Navjot Altaf,1949,1949,artist
Navjot Altaf,1949,1949,video artist
Olivier Mosset,1944,1944,painter
Olivier Mosset,1944,1944,photographer
Olivier Mosset,1944,1944,printmaker
On Kawara,1933,1933,printmaker
On Kawara,1933,1933,conceptual artist
On Kawara,1933,1933,drawer
On Kawara,1933,1933,painter
Paul Thek,1933,1933,photographer
Paul Thek,1933,1933,painter
Paul Thek,1933,1933,drawer
Paul Thek,1933,1933,sculptor
Paul Thek,1933,1933,new media artist
Pierre Huyghe,1962,1962,video artist
Pierre Huyghe,1962,1962,visual artist
Rebecca Horn,1944,1944,installation artist
Rebecca Horn,1944,1944,choreographer
Rebecca Horn,1944,1944,performance artist
Rebecca Horn,1944,1944,video artist
Rebecca Horn,1944,1944,screenwriter
Rebecca Horn,1944,1944,teacher
Rebecca Horn,1944,1944,film director
Rebecca Horn,1944,1944,visual artist
Rebecca Horn,1944,1944,sculptor
Richard Artschwager,1923,1923,drawer
Richard Artschwager,1923,1923,painter
Richard Artschwager,1923,1923,sculptor
Richard Prince,1949,1949,photographer
Richard Prince,1949,1949,painter
Richard Prince,1949,1949,collagist
Richard Prince,1949,1949,assemblage artist
Richard Prince,1949,1949,illustrator
Richard Prince,1949,1949,sculptor
Rirkrit Tiravanija,1961,1961,photographer
Rirkrit Tiravanija,1961,1961,illustrator
Rirkrit Tiravanija,1961,1961,painter
Robert Barry,1936,1936,installation artist
Robert Barry,1936,1936,researcher
Robert Barry,1936,1936,ophthalmologist
Robert Barry,1936,1936,drawer
Robert Barry,1936,1936,musician
Robert Barry,1936,1936,painter
Robert Barry,1936,1936,catholic priest
Robert Barry,1936,1936,illustrator
Robert Barry,1936,1936,actor
Robert Barry,1936,1936,conceptual artist
Robert Barry,1936,1936,politician
Robert Barry,1936,1936,catholic bishop
Robert Filliou,1926,1926,photographer
Robert Filliou,1926,1926,painter
Robert Filliou,1926,1926,director
Robert Filliou,1926,1926,drawer
Robert Filliou,1926,1926,film director
Robert Filliou,1926,1926,visual artist
Robert Filliou,1926,1926,sculptor
Robert Filliou,1926,1926,poet
Robert Gober,1954,1954,installation artist
Robert Gober,1954,1954,designer
Robert Gober,1954,1954,drawer
Robert Gober,1954,1954,printmaker
Robert Gober,1954,1954,photographer
Robert Gober,1954,1954,painter
Robert Gober,1954,1954,artist
Robert Gober,1954,1954,visual artist
Robert Gober,1954,1954,sculptor
Robert Heinecken,1931,1931,photographer
Robert Heinecken,1931,1931,university teacher
Robert Morris,1734,1734,politician
Robert Morris,1734,1734,merchant
Robert Morris,1734,1734,painter
Robert Morris,1734,1734,banker
Robert Morris,1734,1734,illustrator
Robert Morris,1734,1734,artist
Robert Morris,1734,1734,writer
Robert Morris,1734,1734,financier
Robert Morris,1734,1734,slave trader
Roberto Chabet,1937,1937,painter
Roberto Chabet,1937,1937,sculptor
Roberto Chabet,1937,1937,architect
Roman Opalka,1931,1931,painter
Roman Opalka,1931,1931,conceptual artist
Roman Opalka,1931,1931,printmaker
Roman Opalka,1931,1931,photographer
Siah Armajani,1939,1939,sculptor
Siah Armajani,1939,1939,illustrator
Siah Armajani,1939,1939,artist
Siah Armajani,1939,1939,conceptual artist
Siah Armajani,1939,1939,architect
Sigmar Polke,1941,1941,installation artist
Sigmar Polke,1941,1941,designer
Sigmar Polke,1941,1941,drawer
Sigmar Polke,1941,1941,printmaker
Sigmar Polke,1941,1941,photographer
Sigmar Polke,1941,1941,painter
Sigmar Polke,1941,1941,sculptor
Sigmar Polke,1941,1941,graphic artist
Sol LeWitt,1928,1928,printmaker
Sol LeWitt,1928,1928,drawer
Sol LeWitt,1928,1928,architect
Sol LeWitt,1928,1928,photographer
Sol LeWitt,1928,1928,painter
Sol LeWitt,1928,1928,collagist
Sol LeWitt,1928,1928,illustrator
Sol LeWitt,1928,1928,conceptual artist
Sol LeWitt,1928,1928,muralist
Sol LeWitt,1928,1928,visual artist
Sol LeWitt,1928,1928,sculptor
Stanley Brouwn,1935,1935,drawer
Stanley Brouwn,1935,1935,artist
Stanley Brouwn,1935,1935,painter
Stanley Brouwn,1935,1935,conceptual artist
Stanley Brouwn,1935,1935,visual artist
Stephen Prina,1954,1954,installation artist
Stephen Prina,1954,1954,photographer
Stephen Prina,1954,1954,drawer
Stephen Prina,1954,1954,printmaker
Stephen Prina,1954,1954,artist
Stephen Prina,1954,1954,conceptual artist
Thomas Hirschhorn,1957,1957,artist
Thomas Hirschhorn,1957,1957,sculptor
Tracey Emin,1963,1963,installation artist
Tracey Emin,1963,1963,printmaker
Tracey Emin,1963,1963,drawer
Tracey Emin,1963,1963,photographer
Tracey Emin,1963,1963,video artist
Tracey Emin,1963,1963,painter
Tracey Emin,1963,1963,salesperson
Tracey Emin,1963,1963,architectural draftsperson
Tracey Emin,1963,1963,conceptual artist
Tracey Emin,1963,1963,sculptor
Tracey Emin,1963,1963,textile artist
Vasiliy Ryabchenko,1954,1954,painter
Vasiliy Ryabchenko,1954,1954,installation artist
Vasiliy Ryabchenko,1954,1954,photographer
Vik Muniz,1961,1961,drawer
Vik Muniz,1961,1961,photographer
Vik Muniz,1961,1961,painter
Vik Muniz,1961,1961,land artist
Vik Muniz,1961,1961,architectural draftsperson
Vik Muniz,1961,1961,international forum participant
Vik Muniz,1961,1961,writer
Vik Muniz,1961,1961,film director
Vik Muniz,1961,1961,visual artist
Vik Muniz,1961,1961,sculptor
Vito Acconci,1940,1940,photographer
Vito Acconci,1940,1940,performance artist
Vito Acconci,1940,1940,architect
Vito Acconci,1940,1940,video artist
Vito Acconci,1940,1940,landscape architect
Vito Acconci,1940,1940,illustrator
Vito Acconci,1940,1940,television producer
Vito Acconci,1940,1940,visual artist
Vito Acconci,1940,1940,poet
Wade Guyton,1972,1972,conceptual artist
Wade Guyton,1972,1972,painter
Wade Guyton,1972,1972,graphic artist
Wade Guyton,1972,1972,visual artist
Walter De Maria,1935,1935,installation artist
Walter De Maria,1935,1935,composer
Walter De Maria,1935,1935,drawer
Walter De Maria,1935,1935,photographer
Walter De Maria,1935,1935,painter
Walter De Maria,1935,1935,illustrator
Walter De Maria,1935,1935,land artist
Walter De Maria,1935,1935,conceptual artist
Walter De Maria,1935,1935,sculptor
Wanda Koop,1951,1951,painter
Wanda Koop,1951,1951,photographer
Wanda Koop,1951,1951,video artist
Wolfgang Laib,1950,1950,installation artist
Wolfgang Laib,1950,1950,drawer
Wolfgang Laib,1950,1950,conceptual artist
Wolfgang Laib,1950,1950,painter
Wolfgang Laib,1950,1950,sculptor
Yoko Ono,1933,1933,conceptual artist
Yoko Ono,1933,1933,recording artist
Adolf Fleischmann,1892,1892,merchant
Adolf Fleischmann,1892,1892,painter
Adolf Fleischmann,1892,1892,historian
Adolf Fleischmann,1892,1892,entrepreneur
Adolf Fleischmann,1892,1892,printmaker
Adolf Fleischmann,1892,1892,jurist
Bruno Munari,1907,1907,designer
Bruno Munari,1907,1907,photographer
Bruno Munari,1907,1907,painter
Bruno Munari,1907,1907,graphic designer
Bruno Munari,1907,1907,sculptor
Bruno Munari,1907,1907,graphic artist
Cesar Domela,1900,1900,designer
Cesar Domela,1900,1900,drawer
Cesar Domela,1900,1900,photographer
Cesar Domela,1900,1900,painter
Cesar Domela,1900,1900,typographer
Cesar Domela,1900,1900,sculptor
Dieter Roth,1983,1983,political scientist
Dieter Roth,1983,1983,social scientist
Francois Morellet,1926,1926,installation artist
Francois Morellet,1926,1926,drawer
Francois Morellet,1926,1926,printmaker
Francois Morellet,1926,1926,jewelry designer
Francois Morellet,1926,1926,painter
Francois Morellet,1926,1926,sculptor
Georges Vantongerloo,1886,1886,painter
Georges Vantongerloo,1886,1886,sculptor
Georges Vantongerloo,1886,1886,illustrator
Georges Vantongerloo,1886,1886,architect
Gyula Kosice,1924,1924,poet
Gyula Kosice,1924,1924,painter
Gyula Kosice,1924,1924,art theorist
Gyula Kosice,1924,1924,visual artist
Gyula Kosice,1924,1924,sculptor
Gyula Kosice,1924,1924,kinetic artist
Henryk Stazewski,1894,1894,sculptor
Henryk Stazewski,1894,1894,painter
Leon Arthur Tutundjian,1906,1906,ceramicist
Leon Arthur Tutundjian,1906,1906,drawer
Leon Arthur Tutundjian,1906,1906,painter
Lothar Charoux,1912,1912,painter
Lothar Charoux,1912,1912,visual artist
Ludwig Wilding,1927,1927,visual poet
Ludwig Wilding,1927,1927,photographer
Ludwig Wilding,1927,1927,painter
Ludwig Wilding,1927,1927,university teacher
Ludwig Wilding,1927,1927,visual artist
Ludwig Wilding,1927,1927,sculptor
Luis Sacilotto,1924,1924,sculptor
Luis Sacilotto,1924,1924,painter
Richard Paul Lohse,1902,1902,designer
Richard Paul Lohse,1902,1902,painter
Richard Paul Lohse,1902,1902,sculptor
Richard Paul Lohse,1902,1902,graphic designer
Richard Paul Lohse,1902,1902,typographer
Richard Paul Lohse,1902,1902,architect
Roberto Sambonet,1924,1924,architect
Roberto Sambonet,1924,1924,painter
Roberto Sambonet,1924,1924,designer
Rubem Ludolf,1932,1932,painter
Yaacov Agam,1928,1928,jewelry designer
Yaacov Agam,1928,1928,experimental artist
Yaacov Agam,1928,1928,painter
Yaacov Agam,1928,1928,sculptor
Yaacov Agam,1928,1928,serigrapher
Anatol Petrytsky,1895,1895,painter
Anatol Petrytsky,1895,1895,graphic artist
Anatol Petrytsky,1895,1895,scenographer
Edgar Negret,1920,1920,sculptor
El Lissitzky,1890,1890,type designer
El Lissitzky,1890,1890,photographer
El Lissitzky,1890,1890,designer
El Lissitzky,1890,1890,architect
El Lissitzky,1890,1890,painter
El Lissitzky,1890,1890,teacher
El Lissitzky,1890,1890,drawer
El Lissitzky,1890,1890,graphic designer
El Lissitzky,1890,1890,typographer
El Lissitzky,1890,1890,visual artist
Erich Buchholz,1927,1927,drawer
Erich Buchholz,1927,1927,painter
Erich Buchholz,1927,1927,sculptor
Henryk Berlewi,1894,1894,drawer
Henryk Berlewi,1894,1894,art theorist
Henryk Berlewi,1894,1894,art critic
Henryk Berlewi,1894,1894,painter
Henryk Berlewi,1894,1894,graphic artist
Katarzyna Kobro,1898,1898,sculptor
Katarzyna Kobro,1898,1898,painter
Katarzyna Kobro,1898,1898,art theorist
Le Corbusier,1887,1887,urban planner
Le Corbusier,1887,1887,photographer
Le Corbusier,1887,1887,architect
Le Corbusier,1887,1887,painter
Le Corbusier,1887,1887,drawer
Le Corbusier,1887,1887,writer
Le Corbusier,1887,1887,textile artist
Ludwig Mies van der Rohe,1886,1886,designer
Ludwig Mies van der Rohe,1886,1886,teacher
Ludwig Mies van der Rohe,1886,1886,architect
Margit Selska,1900,1900,painter
Margit Selska,1900,1900,photographer
Margit Selska,1900,1900,visual artist
Naum Gabo,1890,1890,photographer
Naum Gabo,1890,1890,printmaker
Naum Gabo,1890,1890,architect
Naum Gabo,1890,1890,painter
Naum Gabo,1890,1890,university teacher
Naum Gabo,1890,1890,teacher
Naum Gabo,1890,1890,drawer
Naum Gabo,1890,1890,sculptor
Naum Gabo,1890,1890,scenographer
Oskar Schlemmer,1888,1888,puppeteer
Oskar Schlemmer,1888,1888,photographer
Oskar Schlemmer,1888,1888,designer
Oskar Schlemmer,1888,1888,painter
Oskar Schlemmer,1888,1888,university teacher
Oskar Schlemmer,1888,1888,librettist
Oskar Schlemmer,1888,1888,costume designer
Oskar Schlemmer,1888,1888,sculptor
Oskar Schlemmer,1888,1888,graphic artist
Oskar Schlemmer,1888,1888,scenographer
Peter Laszlo Peri,1899,1899,drawer
Peter Laszlo Peri,1899,1899,painter
Peter Laszlo Peri,1899,1899,sculptor
Peter Laszlo Peri,1899,1899,visual artist
Ramirez Villamizar,1922,1922,drawer
Ramirez Villamizar,1922,1922,painter
Ramirez Villamizar,1922,1922,sculptor
Sandor Bortnyik,1893,1893,drawer
Sandor Bortnyik,1893,1893,photographer
Sandor Bortnyik,1893,1893,painter
Sandor Bortnyik,1893,1893,university teacher
Sandor Bortnyik,1893,1893,graphic artist
Sandor Bortnyik,1893,1893,pedagogue
Saul Steinberg,1914,1914,photographer
Saul Steinberg,1914,1914,architect
Saul Steinberg,1914,1914,painter
Saul Steinberg,1914,1914,illustrator
Saul Steinberg,1914,1914,designer
Saul Steinberg,1914,1914,comics artist
Saul Steinberg,1914,1914,caricaturist
Vadym Meller,1884,1884,painter
Vadym Meller,1884,1884,university teacher
Vadym Meller,1884,1884,architect
